CRIMETYPE,BEGDATE,X,Y,time,difftime
OTH,1/1/09 0:00,6423401.4,1896910.8,39814,0.31380269
OTH,1/1/09 0:00,6420497.7,1914225.1,39814,0.314594717
OTH,1/1/09 0:00,6438003.7,1892053.6,39814,0.314599329
OTH,1/1/09 0:00,6490699.6,1863942,39814,0.31477883
OTH,1/1/09 0:00,6501358.998,1866181.385,39814,0.315318402
OTH,1/1/09 0:00,6429158,1906063.4,39814,0.316103957
BTFV,1/1/09 0:00,6433610.2,1941775.5,39814,0.316464548
OTH,1/1/09 0:00,6490717.126,1869630.299,39814,0.317282816
OTH,1/1/09 0:00,6474438.1,1848187.8,39814,0.318272071
THEFT,1/1/09 0:00,6413862.8,1879960.8,39814,0.318372533
BTFV,1/1/09 0:00,6452777.8,1854171.1,39814,0.318582287
OTH,1/1/09 0:00,6394292.4,1909892.8,39814,0.319409186
OTH,1/1/09 0:00,6450728.5,1897321.7,39814,0.320537994
OTH,1/1/09 0:00,6420556.821,1894625.175,39814,0.32072963
OTH,1/1/09 0:00,6476443.977,1841989.219,39814,0.322645115
OTH,1/1/09 0:00,6418175.2,1918396.2,39814,0.323263488
OTH,1/1/09 0:00,6468255,1816389,39814,0.324161716
OTH,1/1/09 0:00,6437252.049,1908923.32,39814,0.325588067
BTFV,1/1/09 0:00,6475794.8,1823176.4,39814,0.325794347
OTH,1/1/09 0:00,6469749.6,1824916.7,39814,0.326732809
OTH,1/1/09 0:00,6439152.1,1887154.1,39814,0.326937317
AGG,1/1/09 0:00,6429179.499,1918043.126,39814,0.327560637
OTH,1/1/09 0:00,6411232.8,1927692.1,39814,0.330053975
OTH,1/1/09 0:00,6478915.1,1798491.1,39814,0.330889673
OTH,1/1/09 0:00,6455915.4,1841118.9,39814,0.331363024
OTH,1/1/09 0:00,6496503.129,1855401.053,39814,0.333036664
OTH,1/1/09 0:00,6436435.3,1880551.1,39814,0.334145799
OTH,1/1/09 0:00,6471614.3,1827700.1,39814,0.33424546
OTH,1/1/09 0:00,6483298.4,1810245.3,39814,0.335247293
BURG,1/1/09 0:00,6479236.409,1848544.215,39814,0.337176558
OTH,1/1/09 0:00,6428034.3,1890666.4,39814,0.337680755
THEFT,1/1/09 0:00,6378365.4,1911673.1,39814,0.338275139
VAND,1/1/09 0:00,6448719.626,1836959.513,39814,0.338761595
OTH,1/1/09 0:00,6380991.002,1893437.247,39814,0.341333485
ARSON,1/1/09 0:00,6449402.8,1833871.9,39814,0.34236151
VAND,1/1/09 0:00,6429533.2,1888659.7,39814,0.342994484
OTH,1/1/09 0:00,6483524.9,1846046.3,39814,0.343105811
OTH,1/1/09 0:00,6414989.7,1907780.8,39814,0.343243676
OTH,1/1/09 0:00,6395498.1,1927713.1,39814,0.344672655
OTH,1/1/09 0:00,6502579.8,1866035.5,39814,0.346062051
ROBB,1/1/09 0:00,6476758.6,1812265.3,39814,0.348897028
BTFV,1/1/09 0:00,6467824.9,1742976.7,39814,0.349566138
OTH,1/1/09 0:00,6487488,1838162.5,39814,0.350678676
BURG,1/1/09 0:00,6509783.7,1854726,39814,0.350939369
OTH,1/1/09 0:00,6474060.1,1823900.9,39814,0.351448454
OTH,1/1/09 0:00,6495919.1,1870365.3,39814,0.352202009
THEFT,1/1/09 0:00,6503491,1862055,39814,0.356531689
OTH,1/1/09 0:00,6456107.9,1828536,39814,0.356708051
OTH,1/1/09 0:00,6430750.2,1877195.8,39814,0.357973055
BTFV,1/1/09 0:00,6471741.2,1861430.3,39814,0.358154263
OTH,1/1/09 0:00,6470750.9,1827801.2,39814,0.358438774
BURG,1/1/09 0:00,6412045,1877248.1,39814,0.358677818
OTH,1/1/09 0:00,6426728.6,1896585.7,39814,0.358941087
ROBB,1/1/09 0:00,6470823,1850334.5,39814,0.358984916
OTH,1/1/09 0:00,6420756.5,1894260,39814,0.35914488
OTH,1/1/09 0:00,6472291.2,1852564.9,39814,0.360233649
OTH,1/1/09 0:00,6483155.8,1819466.7,39814,0.360412381
OTH,1/1/09 0:00,6462070.8,1833701,39814,0.36082539
OTH,1/1/09 0:00,6493870.8,1870984.1,39814,0.362577894
OTH,1/1/09 0:00,6421636.272,1904828.465,39814,0.363055114
OTH,1/1/09 0:00,6501837.3,1867299.3,39814,0.364029229
OTH,1/1/09 0:00,6486857.584,1824938.098,39814,0.364299711
OTH,1/1/09 0:00,6435148.1,1926184.2,39814,0.365282936
VAND,1/1/09 0:00,6476703.6,1844294.2,39814,0.368117512
OTH,1/1/09 0:00,6421080.7,1896953.3,39814,0.369485621
OTH,1/1/09 0:00,6499661.6,1865126.9,39814,0.369561842
THEFT,1/1/09 0:00,6437541.6,1915470.7,39814,0.371824673
ROBB,1/1/09 0:00,6470634.5,1769524.7,39814,0.372365716
ROBB,1/1/09 0:00,6468622.9,1765964.9,39814,0.373054985
OTH,1/1/09 0:00,6429158,1906063.4,39814,0.37421132
OTH,1/1/09 0:00,6449864.25,1853021.379,39814,0.374612904
OTH,1/1/09 0:00,6426703.5,1901829.5,39814,0.375089654
OTH,1/1/09 0:00,6428814.7,1914153,39814,0.375447346
OTH,1/1/09 0:00,6382953.5,1912026.6,39814,0.375451715
BTFV,1/1/09 0:00,6428566.8,1895136.1,39814,0.375861528
OTH,1/1/09 0:00,6448394.6,1886448.3,39814,0.378517893
OTH,1/1/09 0:00,6424624.004,1885333.251,39814,0.378972458
THEFT,1/1/09 0:00,6419796.6,1841250.7,39814,0.379079818
THEFT,1/1/09 0:00,6449623.2,1828486.2,39814,0.37967618
VAND,1/1/09 0:00,6470102.7,1747335.8,39814,0.379873552
OTH,1/1/09 0:00,6484019.8,1829131.2,39814,0.380187559
OTH,1/1/09 0:00,6418104.166,1903279.271,39814,0.381318389
OTH,1/1/09 0:00,6471397.9,1833213.1,39814,0.382943833
OTH,1/1/09 0:00,6462425,1825270.7,39814,0.383125249
OTH,1/1/09 0:00,6493288.402,1840680.726,39814,0.383565237
THEFT,1/1/09 0:00,6428133.5,1838399.9,39814,0.386440732
OTH,1/1/09 0:00,6484469.69,1821456.015,39814,0.38707174
THEFT,1/1/09 0:00,6433889.4,1841711.9,39814,0.387827998
OTH,1/1/09 0:00,6475238.7,1809550.5,39814,0.389580204
OTH,1/1/09 0:00,6449361.7,1896837.6,39814,0.390041246
BTFV,1/1/09 0:00,6474850.159,1910649.93,39814,0.390078161
OTH,1/1/09 0:00,6376969.1,1890166.5,39814,0.390214895
OTH,1/1/09 0:00,6448042.6,1881608.8,39814,0.39135373
THEFT,1/1/09 0:00,6421048.8,1876435.8,39814,0.39262285
THEFT,1/1/09 0:00,6439571.7,1913137.3,39814,0.393813003
OTH,1/1/09 0:00,6480063.221,1872011.25,39814,0.393867558
THEFT,1/1/09 0:00,6477990.4,1827151.4,39814,0.393946909
OTH,1/1/09 0:00,6478001.6,1841663.3,39814,0.396372856
OTH,1/1/09 0:00,6448822,1881767.5,39814,0.396789487
VAND,1/1/09 0:00,6381427.7,1916469.9,39814,0.397648359
OTH,1/1/09 0:00,6455928.5,1829014.5,39814,0.397916144
OTH,1/1/09 0:00,6469718.4,1838217.3,39814,0.398423896
OTH,1/1/09 0:00,6425010.9,1889561.8,39814,0.39945288
OTH,1/1/09 0:00,6502231.2,1849628.4,39814,0.399460986
OTH,1/1/09 0:00,6461132,1859914.6,39814,0.401441274
BTFV,1/1/09 0:00,6478535,1740358.2,39814,0.401474995
VAND,1/1/09 0:00,6499689.1,1844857.6,39814,0.401970851
THEFT,1/1/09 0:00,6454228.401,1853050.78,39814,0.404690331
VAND,1/1/09 0:00,6472124.7,1909876.4,39814,0.405047402
OTH,1/1/09 0:00,6474705.5,1819936.7,39814,0.405234137
OTH,1/1/09 0:00,6435202.5,1927046,39814,0.405557457
OTH,1/1/09 0:00,6455353.8,1836788.8,39814,0.405936406
OTH,1/1/09 0:00,6474273.281,1824876.17,39814,0.406824884
OTH,1/1/09 0:00,6399876.5,1889811,39814,0.40716206
THEFT,1/1/09 0:00,6428870,1807679.5,39814,0.40726772
OTH,1/1/09 0:00,6405146.5,1916852.5,39814,0.407361564
OTH,1/1/09 0:00,6481344.802,1838403.399,39814,0.408013363
OTH,1/1/09 0:00,6467084,1860551.6,39814,0.408423926
OTH,1/1/09 0:00,6459543,1835803.2,39814,0.408717768
VAND,1/1/09 0:00,6394292.4,1909892.8,39814,0.410547351
OTH,1/1/09 0:00,6494270.4,1867344.6,39814,0.410658931
OTH,1/1/09 0:00,6410573.3,1919051.2,39814,0.410774279
OTH,1/1/09 0:00,6418787.4,1895321.4,39814,0.411189342
ROBB,1/1/09 0:00,6441953.7,1905189,39814,0.412141423
THEFT,1/1/09 0:00,6464295.7,1851892.5,39814,0.412968957
OTH,1/1/09 0:00,6468052.004,1846975.373,39814,0.413937171
OTH,1/1/09 0:00,6423427.5,1906369.4,39814,0.414641095
OTH,1/1/09 0:00,6476444.4,1837462.7,39814,0.414788666
OTH,1/1/09 0:00,6442684.1,1814648.4,39814,0.416482078
THEFT,1/1/09 0:00,6500650.346,1838861.469,39814,0.41665041
THEFT,1/1/09 0:00,6377359.5,1883400.7,39814,0.416933936
OTH,1/1/09 0:00,6495188.217,1848473.335,39814,0.416982981
OTH,1/1/09 0:00,6445043.994,1779302.636,39814,0.417167143
OTH,1/1/09 0:00,6497954.5,1841534.6,39814,0.418405887
OTH,1/1/09 0:00,6444477.5,1897045.5,39814,0.419442714
OTH,1/1/09 0:00,6470930.041,1860898.189,39814,0.419528061
OTH,1/1/09 0:00,6457105.4,1836537.2,39814,0.421082285
BTFV,1/1/09 0:00,6436197.3,1913194.5,39814,0.424408918
OTH,1/1/09 0:00,6440195.5,1885208.1,39814,0.42455397
ROBB,1/1/09 0:00,6479786.496,1820404.871,39814,0.424845103
OTH,1/1/09 0:00,6446863.7,1837797.9,39814,0.425056232
OTH,1/1/09 0:00,6420850.9,1932674,39814,0.425481509
OTH,1/1/09 0:00,6473662.2,1841220,39814,0.425578072
OTH,1/1/09 0:00,6494163.4,1856779.9,39814,0.425610086
THEFT,1/1/09 0:00,6382110.4,1904676.4,39814,0.42568455
OTH,1/1/09 0:00,6419887.1,1908487.3,39814,0.426010316
THEFT,1/1/09 0:00,6475322.9,1836333.8,39814,0.427282874
OTH,1/1/09 0:00,6402517.5,1902092.4,39814,0.428405625
BURG,1/1/09 0:00,6472250.1,1848078.3,39814,0.429730108
VAND,1/1/09 0:00,6498386.6,1849528.9,39814,0.430690695
VAND,1/1/09 0:00,6469997.7,1726516,39814,0.430894889
OTH,1/1/09 0:00,6468226.347,1844987.741,39814,0.432087306
OTH,1/1/09 0:00,6463562.504,1818566.497,39814,0.432151568
OTH,1/1/09 0:00,6432922.1,1903616.2,39814,0.433518816
OTH,1/1/09 0:00,6481476,1794661.4,39814,0.435625504
ROBB,1/1/09 0:00,6484187.505,1846058.247,39814,0.43695637
OTH,1/1/09 0:00,6378573.4,1910868.4,39814,0.437779761
BTFV,1/1/09 0:00,6462142.003,1858212.745,39814,0.440167109
OTH,1/1/09 0:00,6468347.3,1815719.3,39814,0.440169708
VAND,1/1/09 0:00,6464602.429,1825377.322,39814,0.440934673
VAND,1/1/09 0:00,6473787,1826661.6,39814,0.443047204
THEFT,1/1/09 0:00,6409126.6,1898329.7,39814,0.443830162
OTH,1/1/09 0:00,6453610,1901082.5,39814,0.445230471
ROBB,1/1/09 0:00,6382404.041,1894776.431,39814,0.44590798
OTH,1/1/09 0:00,6374119.885,1876720.236,39814,0.447689793
OTH,1/1/09 0:00,6430986.4,1894599.1,39814,0.448071312
OTH,1/1/09 0:00,6480514.8,1841970.4,39814,0.449802512
OTH,1/1/09 0:00,6430691.628,1935487.53,39814,0.452572098
OTH,1/1/09 0:00,6446386.2,1879402.3,39814,0.453209146
OTH,1/1/09 0:00,6481905.2,1847560.7,39814,0.45415768
AGG,1/1/09 0:00,6399483.4,1887525.1,39814,0.455518684
OTH,1/1/09 0:00,6435498.1,1895783.3,39814,0.455932585
THEFT,1/1/09 0:00,6460323.077,1859493.37,39814,0.456665921
OTH,1/1/09 0:00,6488575.5,1841617.2,39814,0.456906935
AGG,1/1/09 0:00,6449738.2,1873287.9,39814,0.456932914
OTH,1/1/09 0:00,6448247,1860626.4,39814,0.457176611
OTH,1/1/09 0:00,6496293.4,1868657.5,39814,0.457394269
OTH,1/1/09 0:00,6468745.9,1857754,39814,0.457560668
OTH,1/1/09 0:00,6402540.1,1908334.2,39814,0.458128707
THEFT,1/1/09 0:00,6398278,1898034.6,39814,0.458672572
OTH,1/1/09 0:00,6466398.7,1847005.7,39814,0.458985483
OTH,1/1/09 0:00,6469402.3,1838783.6,39814,0.459085772
BTFV,1/1/09 0:00,6432435.8,1942457.3,39814,0.459414311
OTH,1/1/09 0:00,6487291.5,1837851,39814,0.460050975
OTH,1/1/09 0:00,6471142.6,1814190.2,39814,0.461408061
OTH,1/1/09 0:00,6461846.4,1831984.4,39814,0.464716204
OTH,1/1/09 0:00,6502730,1873960.9,39814,0.46640568
OTH,1/1/09 0:00,6456829.496,1828923.122,39814,0.466777907
VAND,1/1/09 0:00,6470064.237,1825809.878,39814,0.466907331
OTH,1/1/09 0:00,6498868.7,1854452.6,39814,0.466963597
OTH,1/1/09 0:00,6471771,1847566.5,39814,0.467151608
OTH,1/1/09 0:00,6448018.6,1899598.9,39814,0.469676216
OTH,1/1/09 0:00,6477940.4,1842922.8,39814,0.469751635
OTH,1/1/09 0:00,6475701.4,1842679.6,39814,0.47033658
OTH,1/1/09 0:00,6461132,1859914.6,39814,0.471040144
OTH,1/1/09 0:00,6478761.9,1861166.8,39814,0.47128098
OTH,1/1/09 0:00,6435926.288,1935224.981,39814,0.471461314
OTH,1/1/09 0:00,6471483.5,1808991,39814,0.472803368
OTH,1/1/09 0:00,6500604.888,1838956.123,39814,0.472956567
OTH,1/1/09 0:00,6425953.437,1889744.356,39814,0.473183271
OTH,1/1/09 0:00,6490691.6,1798186.7,39814,0.473635135
OTH,1/1/09 0:00,6477990.4,1827151.4,39814,0.475658516
OTH,1/1/09 0:00,6472529.9,1842673.5,39814,0.475672543
OTH,1/1/09 0:00,6467149.8,1855973,39814,0.476299204
ROBB,1/1/09 0:00,6482605.002,1823907.128,39814,0.477425225
OTH,1/1/09 0:00,6471692.6,1823443.4,39814,0.477489959
OTH,1/1/09 0:00,6426185.8,1908566.3,39814,0.477666194
OTH,1/1/09 0:00,6499264,1864459.4,39814,0.478320836
OTH,1/1/09 0:00,6496364.1,1832161.4,39814,0.479300059
OTH,1/1/09 0:00,6444339.2,1889441.8,39814,0.48004401
VAND,1/1/09 0:00,6453212.75,1867299.166,39814,0.48419989
BTFV,1/1/09 0:00,6398295.8,1893847.6,39814,0.485901915
OTH,1/1/09 0:00,6454864.2,1850338.2,39814,0.485965792
OTH,1/1/09 0:00,6464815.3,1817967.5,39814,0.487826174
OTH,1/1/09 0:00,6425673.8,1911930.8,39814,0.487863546
OTH,1/1/09 0:00,6483974.9,1866157.5,39814,0.487963585
OTH,1/1/09 0:00,6489375.5,1861475.2,39814,0.488044899
OTH,1/1/09 0:00,6419588,1904332,39814,0.489088785
OTH,1/1/09 0:00,6440641.3,1884953.7,39814,0.489541893
BURG,1/1/09 0:00,6458519.7,1830773.9,39814,0.489670421
THEFT,1/1/09 0:00,6433756.8,1876078,39814,0.489705245
OTH,1/1/09 0:00,6475468.2,1805867.1,39814,0.489991735
OTH,1/1/09 0:00,6435613,1887984.1,39814,0.490532595
OTH,1/1/09 0:00,6469158.9,1817035.2,39814,0.490785591
VAND,1/1/09 0:00,6443800,1813913.9,39814,0.491242249
OTH,1/1/09 0:00,6497875.561,1838681.444,39814,0.491254983
OTH,1/1/09 0:00,6471694.7,1840152.4,39814,0.491373602
OTH,1/1/09 0:00,6499003.4,1838112.5,39814,0.492236588
OTH,1/1/09 0:00,6502436.151,1866321.772,39814,0.492239712
OTH,1/1/09 0:00,6498149.3,1838540.9,39814,0.49279762
THEFT,1/1/09 0:00,6473397.8,1853916.1,39814,0.493003895
OTH,1/1/09 0:00,6473015.3,1852594.8,39814,0.494270544
ROBB,1/1/09 0:00,6477272.504,1805326.379,39814,0.494385251
OTH,1/1/09 0:00,6472156.6,1845943.9,39814,0.494783272
THEFT,1/1/09 0:00,6480420.5,1857459.3,39814,0.494929956
OTH,1/1/09 0:00,6484213.5,1838126.2,39814,0.49660022
THEFT,1/1/09 0:00,6473836.6,1729706.6,39814,0.497148355
VAND,1/1/09 0:00,6446796,1843252.2,39814,0.497207427
OTH,1/1/09 0:00,6473655.8,1852980.2,39814,0.497922399
OTH,1/1/09 0:00,6479926.5,1871662.5,39814,0.498067664
BTFV,1/1/09 0:00,6433279.2,1836910.7,39814,0.499089677
OTH,1/1/09 0:00,6419681.7,1905506.9,39814,0.499467212
OTH,1/1/09 0:00,6395744.1,1905447.9,39814,0.500822908
OTH,1/1/09 0:00,6435829.7,1921068.4,39814,0.501792258
OTH,1/1/09 0:00,6485633.1,1819287.1,39814,0.503690417
OTH,1/1/09 0:00,6410043.5,1916940.5,39814,0.504530846
BTFV,1/1/09 0:00,6470988.7,1828784.6,39814,0.504574568
OTH,1/1/09 0:00,6470642.4,1826143.7,39814,0.50467688
THEFT,1/1/09 0:00,6484970.86,1796786.713,39814,0.506171696
OTH,1/1/09 0:00,6372784.3,1900223.7,39814,0.50846943
OTH,1/1/09 0:00,6448210.912,1840965.275,39814,0.508772453
OTH,1/1/09 0:00,6445156.8,1807558.3,39814,0.51074266
OTH,1/1/09 0:00,6478917.352,1844267.648,39814,0.511607046
OTH,1/1/09 0:00,6476539.9,1843801.2,39814,0.51173209
OTH,1/1/09 0:00,6480405.7,1796423.8,39814,0.512440751
ROBB,1/1/09 0:00,6431260.999,1890598.88,39814,0.512657549
THEFT,1/1/09 0:00,6446164.223,1924154.635,39814,0.513383985
BTFV,1/1/09 0:00,6449630.496,1881782.627,39814,0.515401919
OTH,1/1/09 0:00,6486985.1,1838452.5,39814,0.515494472
OTH,1/1/09 0:00,6466113.4,1852129,39814,0.51561664
OTH,1/1/09 0:00,6380416.7,1886054.5,39814,0.521274932
OTH,1/1/09 0:00,6434878.2,1887984.1,39814,0.521718919
VAND,1/1/09 0:00,6446872.717,1887212.455,39814,0.52177156
THEFT,1/1/09 0:00,6498244.9,1869884,39814,0.522290096
OTH,1/1/09 0:00,6475515.9,1831250.4,39814,0.523522137
OTH,1/1/09 0:00,6468668.7,1809439.7,39814,0.523625433
OTH,1/1/09 0:00,6467066.8,1843186.5,39814,0.524082417
OTH,1/1/09 0:00,6496870.4,1833988.1,39814,0.525527953
OTH,1/1/09 0:00,6413924.2,1926286.2,39814,0.526582042
OTH,1/1/09 0:00,6477559.2,1817374.4,39814,0.52816646
OTH,1/1/09 0:00,6398876.6,1924697.1,39814,0.530049186
OTH,1/1/09 0:00,6472331.162,1853483.482,39814,0.530849426
OTH,1/1/09 0:00,6427652.6,1888747.2,39814,0.531810188
OTH,1/1/09 0:00,6494435.6,1840682.4,39814,0.531888603
OTH,1/1/09 0:00,6380238.1,1902216.5,39814,0.533454485
OTH,1/1/09 0:00,6442607.8,1885200.8,39814,0.533967328
OTH,1/1/09 0:00,6486817.4,1803948.1,39814,0.53399987
OTH,1/1/09 0:00,6391764.8,1907119.5,39814,0.534656627
GTP,1/1/09 0:00,6479292.504,1822227.373,39814,0.534958559
OTH,1/1/09 0:00,6433222,1878944.4,39814,0.535103686
VAND,1/1/09 0:00,6436877.4,1821514.7,39814,0.535687903
OTH,1/1/09 0:00,6472479.5,1810556.4,39814,0.535972286
AGG,1/1/09 0:00,6483213.94,1853270.94,39814,0.536781653
ROBB,1/1/09 0:00,6428573.497,1937510.378,39814,0.53707377
AGG,1/1/09 0:00,6457920.3,1835942.9,39814,0.537634832
OTH,1/1/09 0:00,6469948.1,1853620.3,39814,0.539208615
BTFV,1/1/09 0:00,6485810.996,1857282.128,39814,0.539471344
OTH,1/1/09 0:00,6477265.5,1837848.7,39814,0.541086436
OTH,1/1/09 0:00,6480749.202,1862227.784,39814,0.541701878
OTH,1/1/09 0:00,6468466.8,1848551.7,39814,0.542700302
THEFT,1/1/09 0:00,6375858.4,1884479.4,39814,0.542979094
OTH,1/1/09 0:00,6476223.757,1815435.218,39814,0.545198068
BURG,1/1/09 0:00,6448001.036,1860946.024,39814,0.548919359
HOM,1/1/09 0:00,6480476.141,1840574.17,39814,0.549144013
OTH,1/1/09 0:00,6439106.409,1892002.776,39814,0.549454895
OTH,1/1/09 0:00,6471653.049,1821033.021,39814,0.549815664
OTH,1/1/09 0:00,6460955.6,1815871.1,39814,0.550291372
THEFT,1/1/09 0:00,6482344.4,1843286.4,39814,0.553957217
OTH,1/1/09 0:00,6483298.4,1810245.3,39814,0.554275654
OTH,1/1/09 0:00,6393705.6,1922351.9,39814,0.554334168
THEFT,1/1/09 0:00,6426864.4,1890679.8,39814,0.555312282
OTH,1/1/09 0:00,6393646.1,1901934.4,39814,0.555942882
OTH,1/1/09 0:00,6498331.5,1831050.8,39814,0.557023514
BTFV,1/1/09 0:00,6483444.3,1806372.3,39814,0.557105131
BTFV,1/1/09 0:00,6443777.1,1802855.9,39814,0.557117404
OTH,1/1/09 0:00,6477441.239,1911131.633,39814,0.557129816
OTH,1/1/09 0:00,6463527.5,1856257,39814,0.557723878
ROBB,1/1/09 0:00,6467671.033,1731580.28,39814,0.55831558
ROBB,1/1/09 0:00,6468054.501,1839705.499,39814,0.558353785
AGG,1/1/09 0:00,6481280.498,1824234.496,39814,0.558398767
OTH,1/1/09 0:00,6494831.6,1855678.5,39814,0.558497791
OTH,1/1/09 0:00,6467732,1846760.9,39814,0.561253537
OTH,1/1/09 0:00,6444927.7,1902358.3,39814,0.561687652
OTH,1/1/09 0:00,6481180.7,1844136.9,39814,0.561983492
ROBB,1/1/09 0:00,6491963.504,1848290.746,39814,0.562155513
OTH,1/1/09 0:00,6479495.69,1823871.652,39814,0.56403577
BTFV,1/1/09 0:00,6471890.1,1843083.5,39814,0.564165696
OTH,1/1/09 0:00,6465665.6,1808917.7,39814,0.566905169
OTH,1/1/09 0:00,6448394.6,1886448.3,39814,0.569253476
OTH,1/1/09 0:00,6370831.5,1898122.984,39814,0.570217262
OTH,1/1/09 0:00,6429921.8,1934671.1,39814,0.570844854
OTH,1/1/09 0:00,6423240.2,1908323.8,39814,0.57198596
OTH,1/1/09 0:00,6427652.6,1888747.2,39814,0.572350004
OTH,1/1/09 0:00,6464216.8,1817089.2,39814,0.573601917
BTFV,1/1/09 0:00,6440930.4,1881345.4,39814,0.57457436
OTH,1/1/09 0:00,6479519.9,1741904.5,39814,0.577576584
THEFT,1/1/09 0:00,6449934.5,1888090.4,39814,0.578067561
OTH,1/1/09 0:00,6474836.4,1797779,39814,0.578314626
VAND,1/1/09 0:00,6465513,1824027.1,39814,0.578596532
OTH,1/1/09 0:00,6441518,1905326.8,39814,0.578811332
OTH,1/1/09 0:00,6501440.7,1836474,39814,0.579239246
AGG,1/1/09 0:00,6493286.997,1842231.627,39814,0.580139284
OTH,1/1/09 0:00,6365984.5,1883847.3,39814,0.581604911
OTH,1/1/09 0:00,6409442.5,1927077.8,39814,0.582382928
BTFV,1/1/09 0:00,6483411.504,1842817.246,39814,0.584537602
THEFT,1/1/09 0:00,6451599.6,1878041.3,39814,0.585692278
BTFV,1/1/09 0:00,6478984.282,1838479.538,39814,0.586003698
OTH,1/1/09 0:00,6427613.5,1890881.4,39814,0.586206487
OTH,1/1/09 0:00,6473408.8,1857369.3,39814,0.58655885
BTFV,1/1/09 0:00,6472248.5,1846238.5,39814,0.58664321
OTH,1/1/09 0:00,6391367.3,1894110.6,39814,0.58682861
OTH,1/1/09 0:00,6504367.7,1861754.3,39814,0.588146523
THEFT,1/1/09 0:00,6494553.4,1873915.7,39814,0.588356392
OTH,1/1/09 0:00,6444926.7,1808440.4,39814,0.588806126
OTH,1/1/09 0:00,6468478,1841883.1,39814,0.589015027
OTH,1/1/09 0:00,6438300.1,1872476.7,39814,0.589075375
OTH,1/1/09 0:00,6478323.9,1744057.5,39814,0.589435205
OTH,1/1/09 0:00,6432135.1,1847108.4,39814,0.589713723
VAND,1/1/09 0:00,6378459.5,1913678.4,39814,0.589741381
THEFT,1/1/09 0:00,6387501.1,1924087.8,39814,0.59058523
OTH,1/1/09 0:00,6469922.3,1854690.4,39814,0.590810527
OTH,1/1/09 0:00,6433932.45,1894176.281,39814,0.591638048
OTH,1/1/09 0:00,6484536.4,1863462.2,39814,0.593882103
OTH,1/1/09 0:00,6420447.6,1902423.4,39814,0.594713073
AGG,1/1/09 0:00,6483250.999,1807659.246,39814,0.594895862
OTH,1/1/09 0:00,6424330.4,1902077.6,39814,0.595448448
OTH,1/1/09 0:00,6481673,1826161.9,39814,0.59593415
OTH,1/1/09 0:00,6381564.8,1915906.7,39814,0.59624375
OTH,1/1/09 0:00,6447527,1802620.8,39814,0.597894724
BTFV,1/1/09 0:00,6406906.5,1919075.3,39814,0.598112514
OTH,1/1/09 0:00,6449894.676,1879945.496,39814,0.600661463
OTH,1/1/09 0:00,6478313.698,1818746.911,39814,0.60153096
OTH,1/1/09 0:00,6498379.4,1863972.9,39814,0.602650094
AGG,1/1/09 0:00,6428528.5,1910704,39814,0.603146978
THEFT,1/1/09 0:00,6392004.6,1914302.3,39814,0.60322739
OTH,1/1/09 0:00,6503091.1,1860924.7,39814,0.605354142
OTH,1/1/09 0:00,6437646.7,1885219,39814,0.60589913
OTH,1/1/09 0:00,6485202.1,1824506.8,39814,0.606314829
BTFV,1/1/09 0:00,6456154.8,1818372.8,39814,0.60662658
OTH,1/1/09 0:00,6455547.2,1827888.3,39814,0.607879613
VAND,1/1/09 0:00,6432098.9,1900155.7,39814,0.608128879
OTH,1/1/09 0:00,6481256.9,1845119.8,39814,0.608397848
OTH,1/1/09 0:00,6483117.3,1864807.8,39814,0.609038682
ROBB,1/1/09 0:00,6480475.001,1843072.871,39814,0.6104041
THEFT,1/1/09 0:00,6451656.001,1836293.503,39814,0.611550132
OTH,1/1/09 0:00,6484579.9,1862651.4,39814,0.611883436
OTH,1/1/09 0:00,6507710.4,1851531.9,39814,0.612825216
OTH,1/1/09 0:00,6467222.5,1824481.9,39814,0.613229515
OTH,1/1/09 0:00,6436470.4,1889094.7,39814,0.613351655
OTH,1/1/09 0:00,6473710.118,1838384.077,39814,0.61379011
BTFV,1/1/09 0:00,6393493,1923559.4,39814,0.613838993
BURG,1/1/09 0:00,6428054.5,1904914.7,39814,0.614504762
OTH,1/1/09 0:00,6426253.5,1881440.8,39814,0.616677953
OTH,1/1/09 0:00,6436490.1,1894615.2,39814,0.617021323
OTH,1/1/09 0:00,6465780.3,1836752.2,39814,0.617041704
OTH,1/1/09 0:00,6444154.446,1891330.203,39814,0.61885878
BURG,1/1/09 0:00,6503157.589,1866037.629,39814,0.620247524
OTH,1/1/09 0:00,6429382.6,1888005.6,39814,0.620644749
ROBB,1/1/09 0:00,6506223.844,1861362.927,39814,0.620773198
ROBB,1/1/09 0:00,6479056.504,1852546.124,39814,0.621624295
OTH,1/1/09 0:00,6433577.5,1900939.7,39814,0.621704769
OTH,1/1/09 0:00,6467622.6,1846643.6,39814,0.622278032
OTH,1/1/09 0:00,6490096.3,1801109.9,39814,0.622741449
OTH,1/1/09 0:00,6473718.8,1804628.2,39814,0.622899137
OTH,1/1/09 0:00,6451753.1,1877065.8,39814,0.624118784
OTH,1/1/09 0:00,6481621.9,1836540.9,39814,0.624848391
OTH,1/1/09 0:00,6427211.3,1889929.5,39814,0.625205344
THEFT,1/1/09 0:00,6430322.2,1894733,39814,0.627188395
OTH,1/1/09 0:00,6478809.3,1841818.6,39814,0.627331957
ROBB,1/1/09 0:00,6477893.498,1800707.503,39814,0.627675157
